Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity
346,3.315028902,Chapai Nawabganj,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,1147,25,15,50,70
2067,4.892114175,Chattogram,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,10112,25,15,50,70
1788,6.016778523,Chuadanga,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,10758,25,15,50,70
218,4.775229358,CoxsBazar,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,1041,25,15,50,70
2089,4.973192915,Cumilla,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,10389,25,15,50,70
855,8.022222222,Dhaka,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,6859,25,15,50,70
614,3.892508143,Dinajpur,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,2390,25,15,50,70
466,3.379828326,Faridpur,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,1575,25,15,50,70
459,2.488017429,Feni,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,1142,25,15,50,70
575,3.56,Gaibandha,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,2047,25,15,50,70
355,2.363380282,Gazipur,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,839,25,15,50,70
793,5.253467844,Gopalganj,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,4166,25,15,50,70
373,5.016085791,Habiganj,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,1871,25,15,50,70
925,4,Jamalpur,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,3700,25,15,50,70
1652,6.137409201,Jashore,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,10139,25,15,50,70
509,6.243614931,Jhallokati,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,3178,25,15,50,70
1185,5.974683544,Jhenaidah,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,7080,25,15,50,70
252,4.817460317,Joypurhat,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,1214,25,15,50,70
811,3.532675709,Khagrachari,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,2865,25,15,50,70
732,3.023224044,Khulna,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,2213,25,15,50,70
768,6.764322917,Kishoreganj,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,5195,25,15,50,70
480,4.602083333,Kurigram,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,2209,25,15,50,70
710,7.438028169,Kushtia,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,5281,25,15,50,70
935,2.231016043,Lakshmipur,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,2086,25,15,50,70
279,3.064516129,Lalmonirhat,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,855,25,15,50,70
547,4.736745887,Madaripur,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,2591,25,15,50,70
253,5.4743083,Magura,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,1385,25,15,50,70
835,7.141317365,Manikganj,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,5963,25,15,50,70
183,8.371584699,Meherpur,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,1532,25,15,50,70
470,4.9,Moulvibazar,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,2303,25,15,50,70
470,5.582978723,Munshiganj,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,2624,25,15,50,70
871,7.977037887,Mymensingh,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,6948,25,15,50,70
525,4.036190476,Naogaon,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,2119,25,15,50,70
359,5.161559889,Narail,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,1853,25,15,50,70
325,4.532307692,Narayanganj,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,1473,25,15,50,70
417,3.997601918,Narsingdi,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,1667,25,15,50,70
481,3.276507277,Natore,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,1576,25,15,50,70
444,6.578828829,Netrokona,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,2921,25,15,50,70
623,5.974317817,Nilphamari,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,3722,25,15,50,70
1258,4.392686804,Noakhali,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,5526,25,15,50,70
647,3.72488408,Pabna,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,2410,25,15,50,70
334,6.796407186,Panchagar,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,2270,25,15,50,70
310,3.958064516,Patuakhali,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,1227,25,15,50,70
681,2.881057269,Pirojpur,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,1962,25,15,50,70
569,4.725834798,Rajbari,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,2689,25,15,50,70
1112,7.850719424,Rajshahi,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,8730,25,15,50,70
635,2.759055118,Rangamati,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,1752,25,15,50,70
914,4.479212254,Rangpur,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,4094,25,15,50,70
835,5.361676647,Satkhira,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,4477,25,15,50,70
361,8.739612188,Shariatpur,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,3155,25,15,50,70
284,5.144366197,Sherpur,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,1461,25,15,50,70
506,3.903162055,Sirajganj,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,1975,25,15,50,70
633,4.823064771,Sunamganj,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,3053,25,15,50,70
1437,3.288100209,Sylhet,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,4725,25,15,50,70
1288,5.22826087,Tangail,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,6734,25,15,50,70
817,3.793145655,Thakurgaon,Rabi,20,60,Pumpkin,Sep,Oct to Nov,Nov to Feb,3099,25,15,50,70
721,5.140083218,Bagerhat,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,3706,22,10,75,95
665,3.076691729,Bandarban,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,2046,22,10,75,95
340,4.791176471,Barguna,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,1629,22,10,75,95
827,2.828295042,Barishal,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,2339,22,10,75,95
780,2.925641026,Bhola,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,2282,22,10,75,95
2447,4.17041275,Bogura,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,10205,22,10,75,95
1067,6.321462043,Brahmanbaria,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,6745,22,10,75,95
970,5.543298969,Chandpur,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,5377,22,10,75,95
408,3.495098039,Chapai Nawabganj,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,1426,22,10,75,95
2892,4.860650069,Chattogram,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,14057,22,10,75,95
1057,4.153263955,Chuadanga,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,4390,22,10,75,95
822,5.307785888,CoxsBazar,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,4363,22,10,75,95
1365,4.973626374,Cumilla,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,6789,22,10,75,95
1059,7.805476865,Dhaka,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,8266,22,10,75,95
1331,3.336589031,Dinajpur,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,4441,22,10,75,95
598,4.60367893,Faridpur,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,2753,22,10,75,95
432,3.046296296,Feni,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,1316,22,10,75,95
802,3.961346633,Gaibandha,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,3177,22,10,75,95
898,4.334075724,Gazipur,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,3892,22,10,75,95
386,5.89119171,Gopalganj,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,2274,22,10,75,95
1037,7.462873674,Habiganj,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,7739,22,10,75,95
2379,4.088272383,Jamalpur,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,9726,22,10,75,95
1998,4.068568569,Jashore,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,8129,22,10,75,95
274,1.733576642,Jhallokati,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,475,22,10,75,95
1313,5.04950495,Jhenaidah,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,6630,22,10,75,95
504,4.607142857,Joypurhat,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,2322,22,10,75,95
1570,3.065605096,Khagrachari,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,4813,22,10,75,95
519,3.759152216,Khulna,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,1951,22,10,75,95
1204,5.664451827,Kishoreganj,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,6820,22,10,75,95
1103,4.192203083,Kurigram,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,4624,22,10,75,95
1002,6.052894212,Kushtia,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,6065,22,10,75,95
751,2.507323569,Lakshmipur,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,1883,22,10,75,95
685,4.386861314,Lalmonirhat,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,3005,22,10,75,95
410,7.382926829,Madaripur,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,3027,22,10,75,95
400,3.965,Magura,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,1586,22,10,75,95
978,5.738241309,Manikganj,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,5612,22,10,75,95
367,4.741144414,Meherpur,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,1740,22,10,75,95
765,5.769934641,Moulvibazar,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,4414,22,10,75,95
468,5.241452991,Munshiganj,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,2453,22,10,75,95
2619,4.974417717,Mymensingh,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,13028,22,10,75,95
1180,7.109322034,Naogaon,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,8389,22,10,75,95
363,3.845730028,Narail,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,1396,22,10,75,95
387,3.560723514,Narayanganj,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,1378,22,10,75,95
804,4.074626866,Narsingdi,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,3276,22,10,75,95
804,3.843283582,Natore,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,3090,22,10,75,95
875,2.819428571,Netrokona,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,2467,22,10,75,95
1498,4.615487316,Nilphamari,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,6914,22,10,75,95
1198,3.569282137,Noakhali,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,4276,22,10,75,95
1440,4.2125,Pabna,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,6066,22,10,75,95
1716,6.973193473,Panchagar,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,11966,22,10,75,95
216,1.518518519,Patuakhali,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,328,22,10,75,95
306,3.751633987,Pirojpur,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,1148,22,10,75,95
1132,4.149293286,Rajbari,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,4697,22,10,75,95
2223,6.426900585,Rajshahi,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,14287,22,10,75,95
986,4.004056795,Rangamati,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,3948,22,10,75,95
1128,3.27748227,Rangpur,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,3697,22,10,75,95
500,4.258,Satkhira,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,2129,22,10,75,95
386,7.738341969,Shariatpur,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,2987,22,10,75,95
1541,6.429591175,Sherpur,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,9908,22,10,75,95
1319,5.893858984,Sirajganj,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,7774,22,10,75,95
1028,5.173151751,Sunamganj,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,5318,22,10,75,95
2389,3.337798242,Sylhet,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,7974,22,10,75,95
2718,4.658940397,Tangail,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,12663,22,10,75,95
886,2.269751693,Thakurgaon,Kharif 2,16,85,Radish,Oct,Nov to Feb,March,2011,22,10,75,95
1465,0.2546075085,Bagerhat,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,373,30,15,65,85
325,0.2676923077,Bandarban,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,87,30,15,65,85
91,0.6043956044,Barguna,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,55,30,15,65,85
2026,0.5113524186,Barishal,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,1036,30,15,65,85
2129,0.5213715359,Bhola,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,1110,30,15,65,85
42687,0.5436081243,Bogura,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,23205,30,15,65,85
28980,0.459489303,Brahmanbaria,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,13316,30,15,65,85
3856,0.4398340249,Chandpur,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,1696,30,15,65,85
24786,0.3568950214,Chapai Nawabganj,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,8846,30,15,65,85
1034,0.332688588,Chattogram,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,344,30,15,65,85
4295,0.6356228172,Chuadanga,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,2730,30,15,65,85
0,#DIV/0!,CoxsBazar,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,0,30,15,65,85
7590,0.4670619236,Cumilla,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,3545,30,15,65,85
26402,0.4844329975,Dhaka,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,12790,30,15,65,85
28839,0.5505392004,Dinajpur,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,15877,30,15,65,85
19943,0.3220678935,Faridpur,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,6423,30,15,65,85
1207,0.2510356255,Feni,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,303,30,15,65,85
4913,0.4429065744,Gaibandha,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,2176,30,15,65,85
3474,0.2671272309,Gazipur,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,928,30,15,65,85
6334,0.4486896116,Gopalganj,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,2842,30,15,65,85
542,0.5018450185,Habiganj,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,272,30,15,65,85
29425,0.4399660153,Jamalpur,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,12946,30,15,65,85
25420,0.758025177,Jashore,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,19269,30,15,65,85
412,0.3495145631,Jhallokati,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,144,30,15,65,85
6818,0.5300674685,Jhenaidah,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,3614,30,15,65,85
15883,0.7364477743,Joypurhat,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,11697,30,15,65,85
371,0.4312668464,Khagrachari,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,160,30,15,65,85
441,0.3378684807,Khulna,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,149,30,15,65,85
2513,0.4409072821,Kishoreganj,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,1108,30,15,65,85
9275,0.4528301887,Kurigram,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,4200,30,15,65,85
3328,0.5772235577,Kushtia,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,1921,30,15,65,85
236,0.313559322,Lakshmipur,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,74,30,15,65,85
1133,0.6434245366,Lalmonirhat,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,729,30,15,65,85
16235,0.4654758238,Madaripur,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,7557,30,15,65,85
9553,0.5097875013,Magura,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,4870,30,15,65,85
45293,0.4919082419,Manikganj,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,22280,30,15,65,85
11893,0.6157403515,Meherpur,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,7323,30,15,65,85
736,0.4850543478,Moulvibazar,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,357,30,15,65,85
5416,0.4710118168,Munshiganj,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,2551,30,15,65,85
2976,0.4418682796,Mymensingh,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,1315,30,15,65,85
55702,0.573031489,Naogaon,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,31919,30,15,65,85
11027,0.3964813639,Narail,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,4372,30,15,65,85
1596,0.3746867168,Narayanganj,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,598,30,15,65,85
756,0.3875661376,Narsingdi,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,293,30,15,65,85
4171,0.5269719492,Natore,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,2198,30,15,65,85
2461,0.4672897196,Netrokona,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,1150,30,15,65,85
2327,0.5470562957,Nilphamari,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,1273,30,15,65,85
38,0.1578947368,Noakhali,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,6,30,15,65,85
43686,0.4283752232,Pabna,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,18714,30,15,65,85
4241,0.3435510493,Panchagar,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,1457,30,15,65,85
112,0.3214285714,Patuakhali,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,36,30,15,65,85
101,0.3465346535,Pirojpur,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,35,30,15,65,85
4012,0.4790628116,Rajbari,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,1922,30,15,65,85
40975,0.5617327639,Rajshahi,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,23017,30,15,65,85
423,0.463356974,Rangamati,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,196,30,15,65,85
4351,0.4755228683,Rangpur,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,2069,30,15,65,85
11778,0.5342163355,Satkhira,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,6292,30,15,65,85
10417,0.4199865604,Shariatpur,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,4375,30,15,65,85
4523,0.4824231705,Sherpur,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,2182,30,15,65,85
127853,0.4323559087,Sirajganj,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,55278,30,15,65,85
1294,0.4057187017,Sunamganj,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,525,30,15,65,85
1624,0.5794334975,Sylhet,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,941,30,15,65,85
67761,0.4626555098,Tangail,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,31350,30,15,65,85
14774,0.4168133207,Thakurgaon,Kharif 2,22.5,75,Rape & Mustard,Oct,Nov to Feb,Feb to April,6158,30,15,65,85
90,11.4,Bagerhat,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1026,35,25,70,90
100,21.8,Bandarban,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,2180,35,25,70,90
150,3.773333333,Barguna,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,566,35,25,70,90
170,13.70588235,Barishal,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,2330,35,25,70,90
62,15.35483871,Bhola,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,952,35,25,70,90
277,17.55234657,Bogura,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,4862,35,25,70,90
39,14.58974359,Brahmanbaria,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,569,35,25,70,90
191,8.806282723,Chandpur,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1682,35,25,70,90
86,15.98837209,Chapai Nawabganj,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1375,35,25,70,90
200,13.695,Chattogram,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,2739,35,25,70,90
69,28.10144928,Chuadanga,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1939,35,25,70,90
100,40.86,CoxsBazar,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,4086,35,25,70,90
190,12.67894737,Cumilla,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,2409,35,25,70,90
160,10.0875,Dhaka,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1614,35,25,70,90
158,15.64556962,Dinajpur,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,2472,35,25,70,90
55,19.8,Faridpur,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1089,35,25,70,90
60,8.2,Feni,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,492,35,25,70,90
147,10.37414966,Gaibandha,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1525,35,25,70,90
200,8.595,Gazipur,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1719,35,25,70,90
114,9.333333333,Gopalganj,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1064,35,25,70,90
20,25.5,Habiganj,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,510,35,25,70,90
155,21,Jamalpur,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,3255,35,25,70,90
150,22.04666667,Jashore,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,3307,35,25,70,90
130,10.13846154,Jhallokati,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1318,35,25,70,90
107,11.12149533,Jhenaidah,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1190,35,25,70,90
47,11.9787234,Joypurhat,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,563,35,25,70,90
150,16.02666667,Khagrachari,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,2404,35,25,70,90
200,5.495,Khulna,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1099,35,25,70,90
90,12.96666667,Kishoreganj,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1167,35,25,70,90
70,15.32857143,Kurigram,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1073,35,25,70,90
126,43.79365079,Kushtia,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,5518,35,25,70,90
165,21.6,Lakshmipur,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,3564,35,25,70,90
75,10.30666667,Lalmonirhat,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,773,35,25,70,90
134,8.171641791,Madaripur,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1095,35,25,70,90
95,25.77894737,Magura,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,2449,35,25,70,90
110,13.80909091,Manikganj,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1519,35,25,70,90
55,28.90909091,Meherpur,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1590,35,25,70,90
45,20.42222222,Moulvibazar,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,919,35,25,70,90
92,5.608695652,Munshiganj,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,516,35,25,70,90
400,11.995,Mymensingh,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,4798,35,25,70,90
70,22.22857143,Naogaon,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1556,35,25,70,90
29,47.86206897,Narail,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1388,35,25,70,90
57,16.33333333,Narayanganj,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,931,35,25,70,90
147,10.00680272,Narsingdi,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1471,35,25,70,90
330,24.65151515,Natore,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,8135,35,25,70,90
60,15.83333333,Netrokona,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,950,35,25,70,90
72,19.20833333,Nilphamari,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,1383,35,25,70,90
150,14.30666667,Noakhali,Kharif 1,30,80,Ripe Papaya,April,No need to do,April to May,2146,35,25,70,90
